MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59880.524248,r,14.861,0.025,positive,,
59874.542072,r,14.989,0.025,positive,,
59874.539687,r,15.012,0.021,positive,,
59874.537292,r,15.012,0.022,positive,,
59874.534907,r,15.002,0.018,positive,,
59874.532523,r,14.999,0.020,positive,,
59873.542824,r,17.749,,limit,,
59873.540428,r,18.284,,limit,,
59873.538044,r,15.059,0.039,positive,,
59873.535660,r,15.067,0.026,positive,,
59873.533275,r,15.035,0.027,positive,,
59872.542569,r,15.138,0.022,positive,,
59872.540197,r,15.132,0.026,positive,,
59872.535417,r,15.145,0.021,positive,,
59872.533032,r,15.115,0.025,positive,,
59871.540428,r,15.208,0.021,positive,,
59871.537986,r,15.179,0.021,positive,,
59871.535544,r,15.197,0.028,positive,,
59871.533113,r,15.211,0.033,positive,,
59870.540718,r,15.286,0.020,positive,,
59870.538287,r,15.299,0.022,positive,,
59870.535856,r,15.318,0.025,positive,,
59870.533414,r,15.285,0.026,positive,,
59870.530984,r,15.299,0.033,positive,,
