MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
60061.340579,g,16.477,0.069,negative,,
60061.212708,r,20.388,,limit,,
60059.326759,g,16.500,0.050,negative,,
60059.250729,r,20.602,,limit,,
60057.314387,g,16.478,0.064,negative,,
60057.175729,r,20.609,,limit,,
60055.282107,g,16.502,0.044,negative,,
60055.233947,r,20.620,,limit,,
60053.306238,g,16.497,0.041,negative,,
60053.242928,r,19.995,,limit,,
60051.285509,r,20.990,,limit,,
60051.226215,g,16.484,0.071,negative,,
60049.350729,g,16.483,0.048,negative,,
60049.281065,r,20.775,,limit,,
60045.327697,g,16.472,0.050,negative,,
60045.280880,r,20.938,,limit,,
60043.362234,r,20.233,,limit,,
60043.320058,g,16.506,0.050,negative,,
60036.424074,r,19.949,,limit,,
60036.327836,g,16.494,0.046,negative,,
60030.449711,g,16.507,0.041,negative,,
60030.402292,r,20.672,,limit,,
60020.348484,r,20.885,,limit,,
60016.344097,r,16.930,,limit,,
59996.390625,g,16.471,0.073,negative,,
59996.332002,r,20.620,,limit,,
59993.428113,g,16.498,0.048,negative,,
59993.365602,r,20.115,,limit,,
59984.447928,r,19.887,,limit,,
59984.411424,g,16.518,0.047,negative,,
59980.430162,r,19.933,,limit,,
59980.406933,g,16.466,0.051,negative,,
59977.488715,g,16.517,0.048,negative,,
59977.350775,r,19.658,,limit,,
59971.405822,r,20.273,,limit,,
59971.373310,g,16.521,0.041,negative,,
59968.475567,r,20.460,,limit,,
59968.426551,g,16.513,0.037,negative,,
59966.406377,g,16.513,0.048,negative,,
59966.395845,r,20.130,,limit,,
59957.511111,r,19.282,,limit,,
59957.453310,g,16.515,0.053,negative,,
59953.447870,g,16.341,0.164,negative,,
59937.512083,r,20.593,,limit,,
59937.453553,g,16.509,0.054,negative,,
59935.519687,r,20.872,,limit,,
59935.386840,g,16.527,0.052,negative,,
59933.513194,r,18.746,,limit,,
59933.448519,g,16.498,0.053,negative,,
59930.539502,g,16.510,0.038,negative,,
59930.514120,r,20.218,,limit,,
59923.444410,r,19.637,,limit,,
59923.432870,g,16.501,0.057,negative,,
59914.486655,g,16.520,0.038,negative,,
59910.516875,g,16.516,0.042,negative,,
59908.475394,g,19.331,,limit,,
59905.427130,r,18.617,,limit,,
59902.529826,r,20.001,,limit,,
59902.476296,g,16.543,0.044,negative,,
59900.491146,g,16.503,0.033,negative,,
59898.453391,g,16.481,0.049,negative,,
59896.471111,r,19.316,,limit,,
59889.497199,g,16.490,0.042,negative,,
59884.518866,g,16.496,0.052,negative,,
59751.196667,g,16.497,0.047,negative,,
59749.254942,g,16.505,0.037,negative,,
59747.302026,g,16.480,0.047,negative,,
59747.201852,r,20.851,,limit,,
59742.325428,g,16.464,0.055,negative,,
59742.243970,r,19.721,,limit,,
59740.238160,g,16.483,0.058,negative,,
59740.194549,r,20.129,,limit,,
59738.235787,r,20.153,,limit,,
59738.199792,g,16.498,0.034,negative,,
59736.245428,g,16.496,0.053,negative,,
59736.201447,r,20.470,,limit,,
59734.226435,r,19.997,,limit,,
59734.204676,g,16.493,0.078,negative,,
59732.197465,r,20.686,,limit,,
59732.187315,g,16.482,0.060,negative,,
59730.225556,r,20.684,,limit,,
59730.203796,g,16.493,0.059,negative,,
59726.246539,g,16.458,0.080,negative,,
59726.198148,r,20.829,,limit,,
59724.280845,r,20.695,,limit,,
59724.218009,g,16.488,0.050,negative,,
59722.289907,g,16.499,0.048,negative,,
59722.289907,g,16.499,0.048,negative,,
59722.248009,g,16.496,0.055,negative,,
59722.248009,g,20.725,,limit,,
59718.247581,r,20.635,,limit,,
59718.199884,r,20.686,,limit,,
59715.222384,g,16.486,0.059,negative,,
59715.201817,r,20.729,,limit,,
59713.259688,r,19.784,,limit,,
59713.206146,g,16.489,0.049,negative,,
59711.278912,r,19.232,,limit,,
59711.186424,g,16.492,0.052,negative,,
59709.260556,r,19.928,,limit,,
59709.200231,r,20.213,,limit,,
59707.262002,r,20.312,,limit,,
59707.220151,r,20.239,,limit,,
59701.340995,g,16.506,0.038,negative,,
59701.304780,g,16.514,0.036,negative,,
59699.285035,r,20.658,,limit,,
59699.245405,g,16.483,0.048,negative,,
59697.325949,r,20.357,,limit,,
59697.266215,g,16.483,0.056,negative,,
59695.280567,g,16.488,0.073,negative,,
59695.242558,r,19.812,,limit,,
59693.267546,r,20.480,,limit,,
59693.233981,g,16.483,0.064,negative,,
59689.303449,g,16.487,0.039,negative,,
59689.262315,r,19.995,,limit,,
59687.360393,r,19.844,,limit,,
59684.342859,r,19.545,,limit,,
59684.283102,g,16.480,0.053,negative,,
59682.323322,r,19.700,,limit,,
59682.215671,g,16.530,0.044,negative,,
59678.324363,g,16.467,0.046,negative,,
59678.259225,r,20.579,,limit,,
59676.361748,r,20.016,,limit,,
59676.327222,g,16.513,0.040,negative,,
59674.457778,r,20.216,,limit,,
59674.382269,g,16.493,0.052,negative,,
59671.429641,g,16.487,0.063,negative,,
59671.429641,g,16.487,0.063,negative,,
59671.371192,r,20.894,,limit,,
59639.326065,g,16.491,0.037,negative,,
59639.298819,r,20.163,,limit,,
59637.368924,g,16.488,0.038,negative,,
59630.414861,g,16.511,0.053,negative,,
59628.412465,r,19.090,,limit,,
59628.201053,g,16.482,0.042,negative,,
59625.288102,r,19.539,,limit,,
59625.239502,g,16.458,0.045,negative,,
59623.371979,r,20.156,,limit,,
59623.329375,g,16.479,0.055,negative,,
59532.523681,g,16.496,0.046,negative,,
59532.448924,r,19.788,,limit,,
59530.492500,g,16.529,0.042,negative,,
59530.475139,r,19.296,,limit,,
59527.495567,g,16.490,0.044,negative,,
59525.516065,r,20.051,,limit,,
59525.496366,g,16.477,0.050,negative,,
59523.546389,g,16.499,0.053,negative,,
59517.546991,r,19.645,,limit,,
59517.482813,g,16.485,0.057,negative,,
59393.307060,g,16.473,0.045,negative,,
59393.200417,r,20.416,,limit,,
59391.263715,r,19.601,,limit,,
59391.204826,g,16.489,0.043,negative,,
59387.283877,g,16.479,0.058,negative,,
59387.200139,r,19.723,,limit,,
59385.226007,r,19.641,,limit,,
59385.200856,g,16.490,0.039,negative,,
59383.241262,g,16.486,0.055,negative,,
59381.284271,g,16.434,0.065,negative,,
59379.222303,r,20.503,,limit,,
59379.202419,g,16.480,0.055,negative,,
59377.322535,g,16.477,0.061,negative,,
59377.238958,r,20.593,,limit,,
59375.263958,g,16.479,0.048,negative,,
59375.218507,r,20.549,,limit,,
59372.202720,g,16.470,0.063,negative,,
59372.186782,r,19.478,,limit,,
59370.264607,r,20.503,,limit,,
59370.224317,g,16.501,0.045,negative,,
59368.218727,r,20.617,,limit,,
59368.187500,g,16.496,0.043,negative,,
59366.261458,g,16.472,0.063,negative,,
59366.195891,r,20.622,,limit,,
59364.309329,r,20.195,,limit,,
59362.242963,r,20.260,,limit,,
59362.193634,g,16.503,0.046,negative,,
59359.275776,g,16.462,0.060,negative,,
59359.220127,r,19.589,,limit,,
59356.261053,r,19.890,,limit,,
59356.202836,g,16.504,0.045,negative,,
59354.307720,g,16.517,0.053,negative,,
59354.239977,r,19.852,,limit,,
59350.259896,r,20.389,,limit,,
59348.256806,g,16.508,0.066,negative,,
59348.202338,r,20.814,,limit,,
59346.319722,g,16.506,0.042,negative,,
59346.282882,r,20.776,,limit,,
59344.286065,g,16.490,0.050,negative,,
59344.241065,r,20.889,,limit,,
59342.320498,g,16.510,0.038,negative,,
59342.279780,r,20.575,,limit,,
59340.301505,r,20.751,,limit,,
59340.221100,g,16.467,0.054,negative,,
59338.306863,g,16.482,0.047,negative,,
59338.261898,r,20.702,,limit,,
59335.309167,r,19.477,,limit,,
59335.258646,g,16.473,0.057,negative,,
59329.320428,g,16.472,0.059,negative,,
59329.320428,g,16.472,0.059,negative,,
59329.320428,g,16.472,0.059,negative,,
59329.247176,r,19.664,,limit,,
59325.347512,g,16.502,0.039,negative,,
59325.260741,r,20.239,,limit,,
59323.322222,r,20.548,,limit,,
59323.282199,g,16.496,0.050,negative,,
59321.301412,r,20.882,,limit,,
59321.261759,g,16.474,0.053,negative,,
59317.241366,g,16.497,0.055,negative,,
59317.241366,g,16.497,0.055,negative,,
59317.198773,r,20.764,,limit,,
59315.285602,g,16.467,0.073,negative,,
59315.261991,r,19.271,,limit,,
59313.243183,g,16.476,0.043,negative,,
59313.218808,r,20.711,,limit,,
59311.306470,r,20.888,,limit,,
59311.225799,g,16.493,0.053,negative,,
59309.238241,r,19.609,,limit,,
59309.197940,g,16.480,0.069,negative,,
59307.307349,g,16.491,0.050,negative,,
59307.235220,r,20.752,,limit,,
59304.297257,r,19.735,,limit,,
59304.228472,g,16.494,0.037,negative,,
59302.353171,g,16.455,0.067,negative,,
59302.262234,r,19.439,,limit,,
59300.332396,g,16.502,0.043,negative,,
59297.268194,r,19.699,,limit,,
59297.182951,g,16.606,0.032,negative,,
59295.286551,g,16.507,0.050,negative,,
59292.362431,r,20.831,,limit,,
59292.304167,g,16.485,0.050,negative,,
59290.350162,r,20.785,,limit,,
59290.325382,g,16.472,0.054,negative,,
59278.430856,r,20.283,,limit,,
59278.312535,g,16.505,0.036,negative,,
59275.216366,g,16.499,0.041,negative,,
59273.450694,r,18.988,,limit,,
59271.402778,g,16.459,0.044,negative,,
59271.299109,r,19.426,,limit,,
59269.446389,g,16.431,0.049,negative,,
59269.337940,r,20.150,,limit,,
59267.320382,r,19.918,,limit,,
59265.400706,g,16.481,0.044,negative,,
59265.371181,r,20.689,,limit,,
59263.360104,g,16.517,0.033,negative,,
59260.486956,g,16.501,0.063,negative,,
59260.412014,r,19.686,,limit,,
59256.493241,g,16.512,0.047,negative,,
59254.451065,g,16.449,0.057,negative,,
59252.494167,g,16.507,0.057,negative,,
59252.322118,r,20.800,,limit,,
59250.381597,r,20.509,,limit,,
59250.366713,g,16.512,0.035,negative,,
59248.471910,g,16.492,0.048,negative,,
59248.454595,r,20.418,,limit,,
59248.454590,r,20.418,,limit,,
59231.489620,r,20.879,,limit,,
59231.431482,g,16.507,0.048,negative,,
59229.430490,r,19.798,,limit,,
59227.443912,g,16.492,0.072,negative,,
59227.394470,r,19.696,,limit,,
59225.477512,g,16.519,0.031,negative,,
59225.408390,r,20.213,,limit,,
59223.473210,r,20.314,,limit,,
59223.405764,g,16.520,0.037,negative,,
