MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59311.317974,r,19.960,0.141,negative,,
59309.378935,r,20.356,,limit,,
59309.337917,g,20.590,,limit,,
59307.379352,g,20.086,,limit,,
59307.357292,r,20.292,,limit,,
59304.413553,g,18.675,,limit,,
59304.378912,r,18.347,,limit,,
59302.419873,r,19.141,,limit,,
59302.337535,g,18.846,,limit,,
59300.416782,r,19.002,,limit,,
59300.373785,g,18.995,,limit,,
59297.383102,r,19.681,0.185,negative,,
59297.353426,g,19.718,,limit,,
59295.388519,r,20.086,,limit,,
59292.434444,g,20.607,,limit,,
59292.394942,r,19.931,0.140,negative,,
59290.421991,g,20.637,,limit,,
59290.394896,r,20.053,0.189,negative,,
59278.339722,g,19.769,,limit,,
59273.460914,r,18.933,,limit,,
59273.399711,g,18.674,,limit,,
59271.457650,r,19.505,,limit,,
59271.422870,g,19.054,,limit,,
59269.457674,g,19.966,,limit,,
59269.395174,r,19.710,0.189,negative,,
59267.421111,r,19.925,,limit,,
59267.380081,g,19.498,,limit,,
59265.420718,g,20.154,,limit,,
59265.358854,r,19.643,,limit,,
59263.520613,g,20.134,,limit,,
59252.518426,r,20.008,0.139,negative,,
59250.463370,g,19.862,,limit,,
59250.425590,r,19.844,,limit,,
59231.547140,g,20.461,,limit,,
59231.497581,r,19.910,0.187,negative,,
59228.519560,g,20.574,,limit,,
59228.498970,r,19.762,0.182,negative,,
59225.498080,g,18.558,,limit,,
59223.525650,g,20.069,,limit,,
59223.499330,r,19.651,,limit,,
59021.234838,r,20.241,0.174,negative,,
59018.234525,r,19.925,0.132,negative,,
59012.230810,r,19.954,0.163,negative,,
59012.193210,g,20.581,,limit,,
59009.211970,r,20.073,,limit,,
59005.269480,r,19.389,,limit,,
59001.371820,g,19.518,,limit,,
59001.231420,r,19.565,,limit,,
58998.337330,g,20.708,,limit,,
58998.274248,r,20.000,0.160,negative,,
58995.300370,g,20.604,,limit,,
58995.250231,r,20.094,0.154,negative,,
58991.294620,g,20.569,,limit,,
58991.230162,r,19.969,0.161,negative,,
58985.271921,r,20.044,0.167,negative,,
58887.537928,r,19.923,0.204,negative,,
58887.459730,g,19.430,,limit,,
58884.559410,r,19.845,,limit,,
58884.419330,g,18.858,,limit,,
58881.525984,r,19.856,0.171,negative,,
58881.503700,g,20.530,,limit,,
58878.523680,g,20.201,,limit,,
58875.500010,g,20.400,,limit,,
58872.564650,r,19.978,,limit,,
58872.442550,g,20.078,,limit,,
58861.543102,r,19.604,0.224,negative,,
58861.498910,g,19.052,,limit,,
58685.166724,r,20.061,0.214,negative,,
58682.235300,r,19.871,,limit,,
58682.167410,g,19.844,,limit,,
58679.279710,g,18.942,,limit,,
58679.214410,r,19.737,,limit,,
58676.294320,g,19.039,,limit,,
58671.206030,r,19.935,,limit,,
58668.207670,g,20.762,,limit,,
58668.173080,r,20.281,,limit,,
58665.270972,r,20.084,0.166,negative,,
58665.191980,g,20.722,,limit,,
58661.213190,g,20.577,,limit,,
58661.191875,r,20.170,0.179,negative,,
58658.235370,r,20.791,,limit,,
58655.232880,g,20.555,,limit,,
58655.190760,r,20.348,,limit,,
58642.253599,r,19.966,0.166,negative,,
58639.274838,r,20.157,0.186,negative,,
58639.231750,g,20.791,,limit,,
58636.274460,g,20.946,,limit,,
58636.229790,r,20.511,,limit,,
58633.294910,r,20.571,,limit,,
58633.252370,g,20.699,,limit,,
58619.316980,r,18.295,,limit,,
58619.271810,g,18.819,,limit,,
58616.360300,r,20.222,,limit,,
58616.232990,g,19.828,,limit,,
58612.272080,g,20.975,,limit,,
58612.229792,r,20.250,0.193,negative,,
58606.336806,r,20.324,0.193,negative,,
58597.357373,r,19.945,0.238,negative,,
58597.295760,g,20.377,,limit,,
58594.273660,g,18.930,,limit,,
58591.378610,r,19.122,,limit,,
58591.250820,g,19.011,,limit,,
58588.377998,r,20.063,0.272,negative,,
58588.312080,g,18.621,,limit,,
58584.396370,r,20.312,,limit,,
58584.287970,g,20.048,,limit,,
58581.319180,g,20.509,,limit,,
