MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
60462.281076,g,18.763,0.078,negative,-119.4,2.8
60460.370694,r,16.226,0.049,negative,-1254.7,3.7
60460.370694,r,16.226,0.049,negative,-1254.7,3.7
60460.324086,g,18.753,0.082,negative,-117.6,4.0
60460.324086,g,18.753,0.082,negative,-117.6,4.0
60458.367130,r,16.220,0.041,negative,-1295.9,3.6
60458.287847,g,18.732,0.082,negative,-121.3,3.2
60456.363993,r,16.236,0.044,negative,-1270.5,4.3
60451.456412,g,18.750,0.080,negative,-117.5,5.9
60451.456412,g,19.831,,limit,-117.5,5.9
60451.370845,r,16.227,0.032,negative,-1181.2,6.9
60451.370845,r,19.571,,limit,-1181.2,6.9
60449.412708,g,18.714,0.081,negative,-111.5,5.9
60449.339155,r,16.215,0.035,negative,-1197.8,5.1
60447.444954,g,18.781,0.063,negative,-113.0,2.8
60447.383009,r,16.236,0.043,negative,-1278.5,3.2
60444.445903,g,18.772,0.071,negative,-115.2,2.8
60444.402627,r,20.592,,limit,-1286.4,2.8
60442.428322,r,16.227,0.043,negative,-1238.6,3.5
60442.428322,r,20.490,,limit,-1238.6,3.5
60442.358738,g,18.736,0.072,negative,-119.2,3.7
60442.358738,g,20.359,,limit,-119.2,3.7
60440.393368,r,16.213,0.045,negative,-1176.0,4.1
60440.323634,g,18.760,0.072,negative,-117.3,3.7
60438.350914,r,17.458,0.051,negative,-399.9,5.8
60438.328623,g,18.771,0.088,negative,-112.9,3.9
60437.435208,g,18.698,0.073,negative,-125.8,3.7
60437.388090,r,16.217,0.037,negative,-1164.1,3.8
60437.368866,r,17.480,0.054,negative,-375.4,6.7
60436.470081,r,16.243,0.034,negative,-1121.9,4.7
60434.430729,g,18.692,0.067,negative,-124.2,2.7
60434.360012,r,16.207,0.045,negative,-1269.9,2.8
60431.358588,g,18.713,0.056,negative,-127.3,2.4
60429.382234,r,16.225,0.040,negative,-1229.9,4.4
60429.304294,g,18.759,0.080,negative,-115.4,3.6
60423.430208,r,16.215,0.042,negative,-1291.3,6.7
60423.286169,g,18.698,0.124,negative,-122.4,9.3
60421.342963,g,18.756,0.113,negative,-120.5,6.8
60418.384444,g,18.862,0.253,negative,,
60418.351574,r,16.206,0.045,negative,-1215.1,6.3
60416.345370,g,18.862,0.237,negative,-91.1,12.9
60412.469051,g,18.713,0.075,negative,-126.2,2.8
60412.409144,r,16.205,0.043,negative,-1244.4,3.9
60407.495613,r,16.227,0.056,negative,-1276.5,3.9
60407.477813,g,18.749,0.081,negative,-118.8,3.8
60403.494201,r,16.242,0.041,negative,,
60403.494201,r,16.242,0.041,negative,,
60403.437361,g,18.701,0.095,negative,-122.5,3.6
60397.494664,g,18.708,0.094,negative,-123.9,7.9
60397.444861,r,16.260,0.031,negative,-1172.9,11.8
60392.363611,r,16.279,0.075,negative,,
60390.493808,g,18.725,0.095,negative,-121.6,5.3
60390.390336,r,16.208,0.041,negative,-1244.7,5.7
60390.390336,r,16.208,0.041,negative,-1244.7,5.7
60388.327373,g,19.383,,limit,,
60379.368553,g,18.716,0.090,negative,-118.0,5.4
60379.326690,r,16.221,0.037,negative,-1272.7,5.1
60369.471238,g,18.757,0.105,negative,-121.4,5.0
60369.410197,r,16.224,0.060,negative,-1269.3,4.9
60365.368970,g,16.626,,limit,,
60363.443032,r,16.265,0.062,negative,,
60363.361910,g,17.974,,limit,,
60355.468125,r,16.232,0.029,negative,-1138.1,4.7
60355.407604,g,18.718,0.084,negative,-120.7,3.9
60353.430683,g,18.704,0.070,negative,-124.6,3.3
60351.493333,r,16.218,0.043,negative,-1181.0,4.4
60351.411053,g,18.775,0.086,negative,-109.0,4.6
60315.552558,g,18.773,0.092,negative,,
60311.522280,r,16.251,0.091,negative,,
60253.135556,r,16.235,0.044,negative,,
60253.120023,g,18.778,0.085,negative,-109.7,5.1
60250.141667,g,18.734,0.107,negative,-113.0,5.5
60250.115706,r,16.238,0.035,negative,-1183.7,5.1
60234.178808,g,18.770,0.084,negative,-118.8,3.9
60234.138032,r,16.238,0.043,negative,-1286.8,3.7
60232.157234,r,16.236,0.035,negative,-1185.1,4.3
60232.138646,g,18.838,0.103,negative,-99.0,5.1
60230.137303,g,18.715,0.088,negative,-123.8,4.3
60227.198449,g,18.787,0.104,negative,-112.0,4.6
60227.182431,r,16.234,0.047,negative,-1173.8,5.1
60224.201528,g,18.751,0.095,negative,-117.4,4.4
60224.181146,r,16.217,0.064,negative,-1304.2,4.5
60222.225347,g,18.792,0.118,negative,-103.2,6.7
60222.138310,r,16.250,0.030,negative,,
60220.219907,g,19.478,,limit,,
60213.194074,r,16.266,0.034,negative,,
60213.142812,g,18.772,0.100,negative,,
60211.235637,g,18.763,0.097,negative,,
60211.155289,r,16.226,0.048,negative,,
60207.217130,g,18.764,0.076,negative,,
60207.177141,r,16.228,0.047,negative,,
