MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
60353.475081,r,17.219,0.043,negative,,
60351.503599,r,17.198,0.044,negative,-491.7,5.9
60351.429387,g,19.941,0.212,negative,,
60327.528194,r,17.217,0.046,negative,,
60327.519850,g,20.215,0.232,negative,-29.2,4.1
60315.547303,g,20.059,0.255,negative,,
60315.477639,r,17.223,0.055,negative,-437.3,10.0
60311.546424,r,20.070,,limit,,
60292.560521,r,17.200,0.055,negative,-493.6,6.9
60292.558021,r,17.221,0.037,negative,,
60292.555532,r,17.198,0.058,negative,-497.5,6.5
60292.553044,r,17.214,0.045,negative,-486.6,7.0
60292.550556,r,17.238,0.050,negative,-474.9,7.5
60291.558704,r,17.228,0.047,negative,-443.6,8.6
60291.556192,r,17.205,0.043,negative,-471.0,8.3
60291.553681,r,17.233,0.047,negative,-462.3,8.1
60291.551181,r,17.229,0.050,negative,-473.8,7.4
60291.548681,r,17.224,0.048,negative,-467.9,7.8
60289.558901,r,17.258,0.157,negative,,
60289.556319,r,17.039,,limit,,
60289.553727,r,16.629,0.237,negative,,
60289.551146,r,16.529,,limit,,
60289.548553,r,16.996,,limit,,
60288.557535,r,17.219,0.055,negative,-449.1,10.4
60288.555035,r,17.247,0.064,negative,,
60288.552546,r,17.344,0.065,negative,,
60288.550058,r,17.308,0.065,negative,,
60288.547558,r,17.205,0.052,negative,-453.2,11.1
60287.554826,r,18.783,,limit,,
60287.552361,r,18.799,,limit,,
60287.549884,r,19.009,,limit,,
60287.547407,r,17.236,0.071,negative,,
60287.544942,r,17.271,0.078,negative,,
60194.174294,r,17.214,0.041,negative,,
60188.225394,r,17.180,0.050,negative,,
60185.198044,r,17.216,0.064,negative,,
60185.159421,g,19.610,,limit,,
60183.228831,g,19.306,,limit,,
60183.176042,r,17.242,0.050,negative,,
60181.247002,r,17.255,0.057,negative,,
60181.193681,g,19.441,,limit,,
60179.208634,g,20.214,0.256,negative,,
60179.162164,r,17.205,0.048,negative,,
60174.228831,r,17.222,0.052,negative,,
60174.206111,g,20.099,0.184,negative,,
60172.223576,g,20.027,0.268,negative,,
60172.175289,r,17.091,0.069,negative,,
60170.246308,g,19.973,,limit,,
60165.237396,g,20.204,0.234,negative,,
60165.205671,r,17.188,0.049,negative,,
60163.277326,r,17.178,0.048,negative,,
60163.235995,g,20.126,0.193,negative,,
60161.208507,g,20.170,0.172,negative,,
60158.236829,r,16.262,,limit,,
60155.277083,r,17.268,0.062,negative,,
60155.239225,g,19.505,,limit,,
60152.238044,r,17.222,0.044,negative,,
60152.214919,g,20.265,0.291,negative,,
60150.215845,g,20.035,,limit,,
60150.193808,r,17.194,0.053,negative,,
60148.280035,g,20.158,0.225,negative,,
60148.260347,r,17.222,0.053,negative,,
60146.257315,r,17.198,0.059,negative,,
60146.195474,r,17.192,0.059,negative,,
60143.224838,r,17.208,0.052,negative,,
60140.236470,r,17.214,0.052,negative,,
60140.195799,g,20.207,0.200,negative,,
60138.226262,g,20.314,0.218,negative,,
60138.195741,r,17.219,0.064,negative,,
60136.287141,r,17.224,0.054,negative,,
60136.194375,g,20.255,0.185,negative,,
60134.247407,g,20.200,0.198,negative,,
60134.228044,r,17.178,0.047,negative,,
60132.193021,r,17.195,0.045,negative,,
60127.257697,r,17.194,0.044,negative,,
60127.208438,g,19.453,,limit,,
60125.295150,g,19.477,,limit,,
60123.254340,g,20.014,,limit,,
60121.234942,r,17.205,0.044,negative,,
60121.196366,g,20.202,0.242,negative,,
60119.287488,g,20.119,0.192,negative,,
60119.213044,r,17.228,0.051,negative,,
60117.353067,r,17.170,0.036,negative,,
60117.276817,g,20.081,0.170,negative,,
60115.296470,r,17.201,0.049,negative,,
60115.254167,g,20.271,0.214,negative,,
60112.371505,g,20.165,0.301,negative,,
60112.279468,r,17.210,0.049,negative,,
60110.284988,g,20.362,0.200,negative,,
60110.234907,r,17.211,0.046,negative,,
60108.287743,r,17.206,0.048,negative,,
60104.320197,r,17.222,0.046,negative,,
60104.299965,g,20.286,0.186,negative,,
60102.212234,r,17.215,0.043,negative,,
60100.251389,r,17.234,0.062,negative,,
60100.213565,g,19.426,,limit,,
60098.315602,r,17.229,0.047,negative,,
60093.433438,g,20.199,0.260,negative,,
60093.388854,r,17.196,0.056,negative,,
60090.346528,r,17.228,0.057,negative,,
60090.276806,g,20.120,0.230,negative,,
60088.359560,r,17.187,0.048,negative,,
60088.319711,g,20.163,0.163,negative,,
60086.330775,r,17.218,0.068,negative,,
60086.254259,g,20.204,0.179,negative,,
60084.448206,r,17.395,0.126,negative,,
60084.358067,g,20.152,0.210,negative,,
60082.395324,g,20.117,0.305,negative,,
60082.341852,r,17.223,0.045,negative,,
60080.291076,g,20.015,,limit,,
60078.341690,g,20.121,0.231,negative,,
60078.300914,r,17.207,0.045,negative,,
60075.360069,g,20.096,0.176,negative,,
60067.365278,r,17.213,0.056,negative,,
60063.434352,g,20.034,0.136,negative,,
60063.401933,r,17.204,0.051,negative,,
60061.365741,g,20.198,0.202,negative,,
60061.324444,r,17.179,0.058,negative,,
60059.424294,r,17.184,0.045,negative,,
60059.372951,g,20.438,0.225,negative,,
60057.393368,r,17.204,0.050,negative,,
60057.338738,g,20.166,0.228,negative,,
60055.443889,g,20.131,0.178,negative,,
60055.390185,r,17.206,0.043,negative,,
60053.360694,g,20.093,,limit,,
60053.324479,r,17.210,0.046,negative,,
60050.464062,g,20.222,0.192,negative,,
60050.379826,r,17.207,0.051,negative,,
60046.352720,r,17.193,0.047,negative,,
60046.311053,g,20.274,0.181,negative,,
60044.381424,r,17.213,0.046,negative,,
60044.346551,g,20.177,0.231,negative,,
60042.395035,g,20.040,0.300,negative,,
60032.407268,r,17.213,0.045,negative,,
60032.326447,g,20.319,0.249,negative,,
60021.458090,r,17.233,0.044,negative,,
60021.363993,g,18.614,,limit,,
60016.465903,r,17.225,0.048,negative,,
60016.443368,g,19.291,,limit,,
59996.499618,r,17.226,0.044,negative,,
59996.477083,g,20.204,0.166,negative,,
59993.474514,g,20.050,0.186,negative,,
59987.505313,g,19.687,,limit,,
59984.509572,r,17.212,0.045,negative,,
59979.535602,r,17.189,0.049,negative,,
59972.537812,g,20.265,0.237,negative,,
59972.511065,r,17.156,0.101,negative,,
59969.542512,r,17.204,0.041,negative,,
59969.519861,g,20.321,0.220,negative,,
59967.433553,r,18.885,,limit,,
59957.552373,r,17.256,0.072,negative,,
59957.540104,g,19.149,,limit,,
59951.548194,r,17.246,0.049,negative,,
59951.491944,g,17.793,,limit,,
59936.540058,r,17.215,0.042,negative,,
59936.507384,g,19.748,,limit,,
59923.557697,r,17.213,0.059,negative,,
59923.555208,r,17.201,0.055,negative,,
59923.552708,r,17.222,0.044,negative,,
59923.550208,r,17.215,0.047,negative,,
59923.547720,r,17.208,0.063,negative,,
59812.178519,r,17.190,0.066,negative,,
59809.246678,g,20.160,0.273,negative,,
59807.257546,g,19.414,,limit,,
59807.165949,r,17.220,0.043,negative,,
59805.174502,r,17.192,0.066,negative,,
59802.225278,r,17.206,0.054,negative,,
59799.195868,r,17.232,0.067,negative,,
59797.246435,g,20.187,0.272,negative,,
59794.257211,r,17.247,0.056,negative,,
59794.219387,g,20.309,0.209,negative,,
59791.243414,g,20.226,0.246,negative,,
59789.225938,r,17.212,0.059,negative,,
59787.225475,g,20.158,0.191,negative,,
59785.228322,g,20.112,0.151,negative,,
59785.181400,r,17.204,0.058,negative,,
59783.277199,g,20.148,0.180,negative,,
59783.266643,r,17.217,0.047,negative,,
59781.234745,g,20.104,0.190,negative,,
59779.249792,r,17.190,0.044,negative,,
59779.192893,r,17.200,0.054,negative,,
59777.205174,r,17.231,0.052,negative,,
59775.212350,r,17.193,0.060,negative,,
59775.206053,r,17.097,0.029,negative,,
59773.328912,r,17.243,0.051,negative,,
59773.215220,r,17.223,0.044,negative,,
59771.316782,g,19.452,,limit,,
59771.254826,g,19.614,,limit,,
59769.332697,g,19.599,,limit,,
59769.234062,g,20.069,0.228,negative,,
59766.276250,g,20.416,0.257,negative,,
59766.234977,r,17.188,0.049,negative,,
59764.287535,r,17.184,0.046,negative,,
59764.235729,g,20.042,0.216,negative,,
59762.259537,r,17.178,0.057,negative,,
59762.227211,g,20.045,0.173,negative,,
59760.256875,r,17.205,0.055,negative,,
59760.235903,g,20.254,0.196,negative,,
59758.254965,r,17.191,0.053,negative,,
59756.270694,g,20.291,0.220,negative,,
59756.228252,r,17.222,0.049,negative,,
59753.279641,g,20.191,0.211,negative,,
59753.212222,r,17.204,0.047,negative,,
59751.331111,g,20.084,0.196,negative,,
59751.275764,r,17.184,0.053,negative,,
59749.332975,r,17.203,0.046,negative,,
59749.276944,g,20.577,,limit,,
59747.319942,g,20.173,0.257,negative,,
59747.233229,r,17.175,0.046,negative,,
59742.339907,g,19.262,,limit,,
59742.278333,r,17.248,0.052,negative,,
59740.365752,g,20.099,0.336,negative,,
59740.320868,r,17.195,0.060,negative,,
59738.276655,r,17.218,0.050,negative,,
59738.225197,g,20.108,,limit,,
59736.308194,g,20.028,0.204,negative,,
59736.212824,r,17.175,0.053,negative,,
59734.329109,g,20.142,0.189,negative,,
59734.233380,r,17.196,0.047,negative,,
59732.274537,g,20.583,,limit,,
59732.227245,r,17.224,0.044,negative,,
59730.330382,g,20.246,0.145,negative,,
59730.278252,r,17.193,0.055,negative,,
59727.341863,g,20.186,,limit,,
59727.253426,r,17.199,0.042,negative,,
59725.333345,r,17.184,0.046,negative,,
59725.299954,g,20.710,,limit,,
59723.359641,g,20.657,,limit,,
59721.317384,r,17.187,0.051,negative,,
59718.291817,r,17.197,0.041,negative,,
59718.215255,r,17.221,0.049,negative,,
59714.365139,r,17.219,0.059,negative,,
59714.305625,g,19.250,,limit,,
59712.351690,r,17.283,0.048,negative,,
59712.273056,g,19.304,,limit,,
59710.369479,r,17.228,0.049,negative,,
59710.302836,g,19.860,,limit,,
59708.339086,r,17.237,0.057,negative,,
59708.316331,r,17.217,0.043,negative,,
59702.358704,r,17.204,0.046,negative,,
59702.301100,g,20.586,,limit,,
59700.354398,g,20.215,0.198,negative,,
59700.312882,r,17.233,0.039,negative,,
59698.380532,r,17.197,0.056,negative,,
59698.338785,g,20.218,0.193,negative,,
59696.341377,g,20.228,0.227,negative,,
59694.379502,g,20.041,0.191,negative,,
59694.304109,r,17.209,0.058,negative,,
59690.435706,g,20.208,0.289,negative,,
59690.350012,r,17.201,0.041,negative,,
59687.429016,g,19.688,0.306,negative,,
59687.429016,g,19.250,,limit,,
59687.390475,r,17.180,0.063,negative,,
59683.394097,r,17.223,0.052,negative,,
59683.300903,g,19.452,,limit,,
59679.373090,r,17.201,0.040,negative,,
59679.317188,g,20.189,0.210,negative,,
59677.401065,r,17.205,0.041,negative,,
59677.329502,g,20.304,0.305,negative,,
59675.416979,r,17.197,0.063,negative,,
59675.396273,g,20.272,0.258,negative,,
59673.373275,r,17.233,0.051,negative,,
59673.373275,r,17.234,0.051,negative,,
59673.350012,g,20.335,0.212,negative,,
59673.350012,g,20.488,,limit,,
59641.445139,r,17.204,0.053,negative,,
59639.463310,r,17.219,0.050,negative,,
59639.425903,g,19.999,,limit,,
59637.495833,g,19.982,0.173,negative,,
59637.446690,r,17.206,0.059,negative,,
59630.495938,r,17.206,0.045,negative,,
59630.443808,g,19.771,,limit,,
59628.498947,g,19.847,0.216,negative,,
59628.465197,r,17.236,0.050,negative,,
59625.485891,r,17.239,0.039,negative,,
59625.385822,g,18.774,,limit,,
59623.523380,g,20.212,,limit,,
59623.464005,r,17.206,0.044,negative,,
59600.443750,g,19.234,,limit,,
59470.142222,r,17.214,0.058,negative,,
59462.175220,g,20.312,0.218,negative,,
59460.227083,r,17.206,0.055,negative,,
59460.183403,g,20.182,0.243,negative,,
59458.197049,r,17.182,0.048,negative,,
59454.171782,g,20.233,,limit,,
59452.239282,r,17.406,0.066,negative,,
59450.215926,g,18.926,,limit,,
59447.195266,r,17.193,0.055,negative,,
59443.183762,g,19.198,,limit,,
59441.212755,g,19.616,,limit,,
59441.186701,r,17.210,0.061,negative,,
59439.208553,r,17.189,0.046,negative,,
59439.177639,g,19.819,,limit,,
59436.246412,g,19.444,,limit,,
59436.193322,r,17.188,0.050,negative,,
59434.228403,g,20.138,0.193,negative,,
59429.267361,g,20.169,0.247,negative,,
59427.269132,g,20.118,,limit,,
59425.226134,g,20.346,,limit,,
59423.257847,r,15.680,,limit,,
59423.226667,g,20.300,0.207,negative,,
59419.236620,r,17.151,0.089,negative,,
59419.215000,g,18.979,,limit,,
59414.246308,g,19.445,,limit,,
59411.215729,r,17.171,0.046,negative,,
59411.193623,g,20.034,0.355,negative,,
59409.217107,g,20.308,0.242,negative,,
59409.203704,r,17.189,0.054,negative,,
59407.246759,g,20.333,,limit,,
59407.206412,r,17.211,0.049,negative,,
59405.228843,g,20.189,0.195,negative,,
59405.195741,r,17.223,0.056,negative,,
59403.233565,g,20.372,,limit,,
59403.224282,r,17.180,0.060,negative,,
59401.276470,r,17.190,0.055,negative,,
59401.233565,g,20.149,0.253,negative,,
59399.234410,g,20.088,0.223,negative,,
59399.213229,r,17.198,0.047,negative,,
59396.270139,g,20.125,0.172,negative,,
59396.214039,r,17.183,0.070,negative,,
59394.275359,r,17.185,0.056,negative,,
59394.213241,g,20.191,0.224,negative,,
59392.318044,r,17.216,0.057,negative,,
59392.253368,g,19.949,,limit,,
59390.295232,r,17.163,0.059,negative,,
59390.228310,g,19.638,,limit,,
59386.321308,g,19.375,,limit,,
59386.227373,r,17.227,0.054,negative,,
59384.192963,r,17.199,0.031,negative,,
59382.321620,r,17.173,0.045,negative,,
59382.301632,g,20.131,0.233,negative,,
59380.291620,g,18.873,,limit,,
59380.214525,r,17.126,0.074,negative,,
59378.227118,g,20.180,0.185,negative,,
59376.350093,g,20.197,0.192,negative,,
59376.273738,r,17.198,0.060,negative,,
59374.191157,r,20.274,,limit,,
59372.340243,g,17.190,,limit,,
59372.311366,r,17.242,0.053,negative,,
59369.358530,g,20.110,0.190,negative,,
59369.319028,r,17.200,0.058,negative,,
59367.360359,r,17.194,0.047,negative,,
59367.311401,g,20.382,0.310,negative,,
59365.340069,r,17.209,0.060,negative,,
59365.329028,g,20.073,0.208,negative,,
59363.354259,r,17.221,0.060,negative,,
59363.253762,g,20.202,0.228,negative,,
59361.296597,g,19.431,,limit,,
59358.414977,g,19.125,,limit,,
59358.319167,r,17.179,0.046,negative,,
59354.361088,g,20.080,,limit,,
59354.286968,r,17.228,0.046,negative,,
59352.349572,g,20.612,,limit,,
