MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59971.322535,r,14.783,0.027,negative,,
59969.307407,r,14.788,0.035,negative,,
59969.258785,g,19.238,0.155,negative,,
59967.224178,r,14.791,0.020,negative,,
59956.286528,g,19.066,0.119,negative,,
59956.240752,r,14.786,0.034,negative,,
59951.279329,r,14.767,0.022,negative,,
59951.207222,g,18.913,,limit,,
59937.318854,g,19.113,0.121,negative,,
59937.306412,r,14.773,0.025,negative,,
59935.327164,g,19.119,0.108,negative,,
59935.306308,r,14.790,0.046,negative,,
59933.387951,r,14.786,0.042,negative,,
59933.315324,g,19.186,0.223,negative,,
59930.319607,g,19.276,0.161,negative,,
59903.268056,g,19.179,0.121,negative,,
59901.445914,r,14.794,0.043,negative,,
59901.424769,g,19.096,0.128,negative,,
59897.343750,r,14.778,0.027,negative,,
59897.263681,g,19.126,0.154,negative,,
59895.323773,g,19.074,0.147,negative,,
59895.306655,r,14.770,0.040,negative,,
59889.409190,g,19.110,0.173,negative,,
59889.386748,r,14.793,0.033,negative,,
59887.448160,r,14.786,0.035,negative,,
59887.285301,g,19.224,0.181,negative,,
59882.492477,r,19.603,,limit,,
59882.434028,g,19.264,0.127,negative,,
59880.469526,r,14.786,0.032,negative,,
59880.388796,g,19.125,0.129,negative,,
59878.413357,g,19.210,0.118,negative,,
59878.344595,r,14.774,0.029,negative,,
59874.451806,g,19.173,0.092,negative,,
59874.366146,r,14.802,0.051,negative,,
59871.490926,g,19.263,0.201,negative,,
59871.409028,r,14.769,0.025,negative,,
59867.427454,g,19.033,0.125,negative,,
59867.407234,r,14.807,0.040,negative,,
59865.424583,g,19.009,0.137,negative,,
59865.393565,r,14.786,0.041,negative,,
59863.473912,r,14.805,0.048,negative,,
59861.446979,g,19.275,,limit,,
59861.369873,r,14.818,0.057,negative,,
59859.490312,r,14.805,0.047,negative,,
59859.451296,g,19.261,0.137,negative,,
59857.450081,g,19.159,0.082,negative,,
59857.408669,r,20.455,,limit,,
59855.450787,g,19.212,0.106,negative,,
59855.423623,r,14.795,0.043,negative,,
59853.466586,g,19.099,0.089,negative,,
59853.386586,r,14.797,0.048,negative,,
59849.492616,r,14.790,0.039,negative,,
59849.471076,g,19.179,0.098,negative,,
59847.489306,g,19.192,0.090,negative,,
59847.447488,r,14.795,0.054,negative,,
59844.490845,r,14.777,0.036,negative,,
59844.465486,g,19.160,0.091,negative,,
59841.493102,g,19.181,0.103,negative,,
59841.414780,g,19.226,0.106,negative,,
59839.493611,g,19.171,0.102,negative,,
59839.474618,g,19.251,0.107,negative,,
59696.175035,g,19.140,0.097,negative,,
59694.267431,g,19.260,0.152,negative,,
59690.259572,g,19.207,0.139,negative,,
59690.238565,r,14.778,0.032,negative,,
59688.278565,g,19.181,0.201,negative,,
59688.164132,r,14.781,0.035,negative,,
59685.241933,r,14.797,0.050,negative,,
59685.183229,g,19.194,,limit,,
59683.284618,g,19.097,0.272,negative,,
59683.245694,r,14.784,0.036,negative,,
59680.222546,r,14.757,0.020,negative,,
59678.305938,g,19.912,,limit,,
59678.226204,r,14.798,0.045,negative,,
59676.219780,g,19.100,0.156,negative,,
59676.162465,r,14.781,0.037,negative,,
59674.326354,r,14.781,0.045,negative,,
59674.161806,g,19.185,0.116,negative,,
59671.286528,g,19.200,0.122,negative,,
59671.286528,g,19.206,0.127,negative,,
59671.158310,r,14.787,0.035,negative,,
59671.158310,r,14.788,0.035,negative,,
