MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58885.470420,g,19.142,,limit,,
58881.551260,r,20.334,,limit,,
58881.516590,g,20.480,,limit,,
58880.536900,r,20.132,,limit,,
58880.484770,g,20.082,,limit,,
58879.511980,g,19.904,,limit,,
58878.572350,r,19.639,,limit,,
58878.535340,g,19.984,,limit,,
58877.516810,r,20.182,,limit,,
58876.556460,r,20.498,,limit,,
58876.516540,g,20.269,,limit,,
58875.545690,r,20.168,,limit,,
58875.487420,g,20.162,,limit,,
58873.532300,r,20.356,,limit,,
