MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
60187.422396,r,19.139,0.165,negative,,
60185.443148,g,19.874,0.214,negative,,
60185.356863,r,19.143,0.154,negative,,
60183.463484,r,18.990,0.084,negative,,
60183.440266,g,19.762,0.138,negative,,
60181.482604,r,20.321,,limit,,
60181.398657,g,19.875,0.158,negative,,
60179.398299,r,19.018,0.078,negative,,
60174.437222,g,19.697,0.135,negative,,
60174.404653,r,20.106,,limit,,
60171.438183,r,19.028,0.082,negative,,
60168.461956,r,18.994,0.091,negative,,
60168.436273,g,19.754,0.132,negative,,
60162.464236,g,19.608,0.214,negative,,
60159.462870,r,19.006,0.122,negative,,
60159.442708,g,19.081,,limit,,
59991.172257,r,19.286,0.209,negative,,
59991.132940,g,19.559,,limit,,
59984.190590,g,18.994,,limit,,
59982.173796,r,18.714,,limit,,
59982.112164,g,19.472,,limit,,
59980.175440,r,19.067,0.146,negative,,
59980.097292,g,19.319,,limit,,
59978.173276,r,17.567,,limit,,
59978.128194,g,18.757,,limit,,
59972.208727,r,19.105,0.148,negative,,
59972.129699,g,19.882,0.188,negative,,
59970.195232,r,18.936,0.170,negative,,
59970.151470,g,19.285,,limit,,
59968.195405,r,19.042,0.115,negative,,
59968.138472,g,19.832,0.208,negative,,
59967.172512,g,19.235,,limit,,
59967.147500,r,19.072,0.165,negative,,
59958.265822,g,18.979,,limit,,
59958.147002,r,19.096,0.091,negative,,
59956.198206,r,19.117,0.120,negative,,
59951.231794,r,19.104,0.193,negative,,
59951.190741,g,19.231,,limit,,
59935.220058,r,18.982,0.104,negative,,
59935.198009,g,19.739,0.169,negative,,
59933.305891,g,19.140,,limit,,
59933.168102,r,18.956,0.101,negative,,
59930.273137,r,18.995,0.095,negative,,
59930.209815,g,19.832,0.182,negative,,
59924.192269,g,19.765,,limit,,
59922.215741,g,19.533,0.214,negative,,
59913.251736,r,19.101,0.092,negative,,
59913.222882,g,19.668,0.168,negative,,
59910.239884,r,19.074,0.087,negative,,
59910.224607,g,19.830,0.140,negative,,
59908.222107,r,18.949,0.106,negative,,
59905.274699,g,18.030,,limit,,
59905.264965,r,17.306,,limit,,
59903.283391,r,19.143,0.117,negative,,
59903.253148,g,19.262,,limit,,
59901.295162,g,19.745,0.183,negative,,
59901.273808,r,19.008,0.085,negative,,
59899.294537,r,19.129,,limit,,
59899.251829,g,19.661,,limit,,
59897.296852,r,19.077,0.092,negative,,
59897.253171,g,19.942,,limit,,
59895.289711,g,19.715,,limit,,
59895.229606,r,19.019,0.114,negative,,
59893.403194,g,18.871,,limit,,
59888.329468,r,18.062,,limit,,
59888.253333,g,17.943,,limit,,
59883.315926,r,19.070,0.078,negative,,
59883.234109,g,19.687,0.141,negative,,
59881.335278,g,19.832,0.191,negative,,
59881.296123,r,18.943,0.081,negative,,
59879.372523,r,18.981,0.090,negative,,
59879.314826,g,19.739,0.140,negative,,
59877.400023,g,19.821,0.174,negative,,
