MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
58908.324688,g,19.944,0.187,positive,,
58908.322870,g,20.439,,limit,,
58908.322407,g,20.104,0.257,positive,,
58906.466840,r,19.569,0.131,positive,,
58906.466370,r,20.192,,limit,,
58906.464525,r,19.493,0.140,positive,,
58906.455104,r,19.374,0.192,positive,,
58906.325540,g,20.365,,limit,,
58906.324618,g,20.102,0.277,positive,,
58906.299907,g,19.993,0.160,positive,,
58906.296088,g,20.145,0.301,positive,,
58905.303750,g,19.905,0.242,positive,,
58905.302373,g,20.230,0.347,positive,,
58905.284468,g,20.166,0.263,positive,,
58905.283067,g,20.029,0.207,positive,,
58905.220440,r,19.466,0.187,positive,,
58904.515961,r,19.514,0.137,positive,,
58904.485776,r,19.372,0.119,positive,,
58904.433796,g,20.078,0.255,positive,,
58904.432894,g,19.902,0.266,positive,,
58904.306470,g,20.440,,limit,,
58904.305023,g,19.985,0.144,positive,,
58904.239630,r,20.124,,limit,,
58904.222740,r,20.148,,limit,,
58903.405984,r,19.403,0.101,positive,,
58903.405544,r,19.540,0.123,positive,,
58903.386331,r,19.405,0.110,positive,,
58903.384977,r,19.435,0.114,positive,,
58903.363727,g,20.187,0.221,positive,,
58903.363241,g,20.059,0.167,positive,,
58903.347847,g,20.143,0.196,positive,,
58903.345570,g,20.668,,limit,,
58901.407975,r,19.426,0.128,positive,,
58901.394757,r,19.395,0.122,positive,,
58901.392014,r,19.507,0.139,positive,,
58901.391528,r,19.441,0.115,positive,,
58900.426250,r,19.169,0.268,positive,,
58900.424896,r,19.503,0.160,positive,,
58900.407384,r,19.367,0.125,positive,,
58900.387893,g,19.952,0.152,positive,,
58900.347836,g,19.920,0.165,positive,,
58900.344144,g,19.944,0.163,positive,,
58900.323947,g,20.031,0.157,positive,,
58900.264282,r,19.386,0.120,positive,,
58899.474236,r,19.443,0.136,positive,,
58899.412569,g,19.932,0.177,positive,,
58899.389711,g,20.154,0.148,positive,,
58899.386528,g,19.750,0.150,positive,,
58899.386076,g,19.916,0.150,positive,,
58899.348356,r,19.409,0.108,positive,,
58899.346516,r,19.419,0.109,positive,,
58899.345162,r,19.475,0.125,positive,,
58898.468056,r,19.391,0.126,positive,,
58898.428692,g,19.926,0.131,positive,,
58898.389502,g,19.963,0.121,positive,,
58898.387593,g,20.063,0.172,positive,,
58898.386204,g,20.026,0.135,positive,,
58898.368819,r,19.383,0.077,positive,,
58898.365069,r,19.482,0.127,positive,,
58898.364583,r,19.455,0.092,positive,,
58895.453102,r,19.414,0.132,positive,,
58895.452616,r,19.459,0.130,positive,,
58895.452164,r,19.228,0.102,positive,,
58895.390567,g,19.958,0.162,positive,,
58895.390081,g,19.969,0.199,positive,,
58895.241157,g,19.992,0.171,positive,,
58894.507014,r,19.286,0.102,positive,,
58894.506528,r,19.262,0.125,positive,,
58894.476678,r,19.361,0.110,positive,,
58894.364840,g,20.327,,limit,,
58894.330451,g,20.198,0.238,positive,,
58894.330000,g,19.971,0.190,positive,,
58893.511435,r,19.406,0.130,positive,,
58893.448495,g,19.888,0.211,positive,,
58893.446690,g,19.767,0.148,positive,,
58893.446238,g,19.902,0.220,positive,,
58893.444861,g,19.956,0.194,positive,,
58893.443947,g,20.246,0.574,positive,,
58893.319201,r,19.304,0.134,positive,,
58893.315937,r,19.370,0.136,positive,,
58893.301030,r,19.412,0.119,positive,,
58893.300579,r,19.340,0.111,positive,,
58893.300127,r,19.414,0.129,positive,,
58893.299676,r,19.218,0.129,positive,,
58893.225174,g,19.943,0.187,positive,,
58893.223800,g,20.220,,limit,,
58892.368947,g,19.878,0.275,positive,,
58892.367940,g,19.800,,limit,,
58892.323843,r,19.279,0.149,positive,,
58892.323390,r,19.839,,limit,,
58892.322905,r,19.313,0.141,positive,,
58891.489803,r,19.216,0.150,positive,,
58891.445822,g,19.947,0.253,positive,,
58891.444470,g,19.646,,limit,,
58891.325324,r,19.233,0.132,positive,,
58891.223160,g,19.336,,limit,,
58890.518690,g,18.927,,limit,,
58890.517740,g,18.902,,limit,,
58890.515430,g,18.903,,limit,,
58890.514530,g,18.934,,limit,,
58890.506630,g,18.881,,limit,,
58890.505730,g,18.869,,limit,,
58890.504390,g,18.811,,limit,,
58890.449745,r,19.245,0.225,positive,,
58890.447465,r,19.180,0.193,positive,,
58890.447010,r,19.114,,limit,,
58890.431065,r,19.154,0.239,positive,,
58890.430162,r,19.263,0.247,positive,,
58890.429711,r,19.105,0.237,positive,,
58890.402755,r,19.220,0.162,positive,,
58888.467280,r,19.482,0.254,positive,,
58888.428819,r,19.197,0.243,positive,,
58888.428368,r,19.287,0.244,positive,,
58888.308560,g,18.929,,limit,,
58888.303830,g,18.830,,limit,,
58887.492477,r,19.284,0.155,positive,,
58887.491574,r,19.091,0.167,positive,,
58887.432780,g,19.509,,limit,,
58887.431810,g,19.462,,limit,,
58887.264590,g,19.081,,limit,,
58887.263692,g,19.503,0.295,positive,,
58887.243650,g,18.886,,limit,,
58886.531609,r,19.243,0.149,positive,,
58886.530266,r,19.226,0.131,positive,,
58886.512812,r,19.260,0.160,positive,,
58886.467810,g,19.615,,limit,,
58886.466870,g,19.710,,limit,,
58886.465984,g,19.868,0.311,positive,,
58886.465532,g,19.646,0.203,positive,,
58886.464630,g,19.651,0.188,positive,,
58886.304653,r,19.253,0.209,positive,,
58886.303148,r,19.134,0.139,positive,,
58885.533947,r,19.252,0.104,positive,,
58885.510764,r,19.146,0.111,positive,,
58885.475590,g,19.919,0.264,positive,,
58885.437361,g,19.812,0.373,positive,,
58885.436910,g,19.822,0.263,positive,,
58885.236840,r,19.225,0.241,positive,,
58884.509803,r,19.055,0.168,positive,,
58884.507025,r,19.074,0.237,positive,,
58884.506053,r,19.076,0.190,positive,,
58884.505093,r,19.229,0.145,positive,,
58884.485648,r,19.189,0.130,positive,,
58884.456678,g,19.669,0.231,positive,,
58884.456227,g,19.901,0.184,positive,,
58884.455775,g,19.916,0.255,positive,,
58884.455289,g,19.672,0.178,positive,,
58884.454387,g,19.694,0.177,positive,,
