,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
3,59254.4551,g,18.708,,limit,,
6,59250.4735,g,20.288,,limit,,
8,59248.48459,g,20.202,,limit,,
11,59231.42866,g,20.606,,limit,,
12,59229.47444,g,19.823,,limit,,
14,59227.48905,g,20.551,,limit,,
16,59225.47418,g,19.772,,limit,,
19,59223.40859,g,20.111,,limit,,
20,59221.4877,g,20.4,,limit,,
23,59219.42472,g,19.897,,limit,,
