,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
2,59923.272801,r,19.513,,limit,,
14,59902.360764,r,19.348,,limit,,
17,59900.35647,r,18.874,,limit,,
19,59899.335336,r,18.886,,limit,,
28,59888.363843,r,17.228,,limit,,
39,59869.354988,r,19.881,,limit,,
48,59854.440104,r,20.295,,limit,,
75,59525.357303,r,20.313,,limit,,
82,59511.379039,r,19.448,,limit,,
