,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
2,59359.255058,g,19.115,,limit,,
4,59357.205567,g,18.814,,limit,,
5,59353.234155,g,19.796,,limit,,
15,59340.212604,g,20.754,,limit,,
20,59325.323762,g,19.995,,limit,,
28,59315.275393,g,19.156,,limit,,
49,59291.293553,g,20.661,,limit,,
52,59278.316204,g,20.46,,limit,,
54,59275.225775,g,19.007,,limit,,
56,59268.43463,g,20.101,,limit,,
