,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
0,59268.367651,r,19.573,0.138,positive,,
1,59266.367083,r,19.557,0.227,positive,,
2,59262.345718,r,19.373,0.117,positive,,
4,59254.403843,r,18.855,0.109,positive,,
5,59252.327581,r,18.79,0.081,positive,,
7,59250.435729,r,18.636,0.097,positive,,
9,59248.424977,r,18.627,0.08,positive,,
