MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59199.1684,g,19.59,,limit,,
59197.14454,g,18.209,,limit,,
59190.2312,g,17.955,,limit,,
59188.18566,g,20.009,,limit,,
59186.18678,g,18.895,,limit,,
59180.17164,g,18.505,,limit,,
59176.22882,g,18.664,,limit,,
59172.212488,g,19.487,0.156,negative,,
59169.230949,g,19.598,0.112,negative,,
59165.189618,g,19.44,0.153,negative,,
59164.23127,g,19.851,,limit,,
59158.195463,g,19.424,0.151,negative,,
59156.217604,g,19.427,0.152,negative,,
59155.210799,g,19.364,0.155,negative,,
59153.232546,g,19.461,0.246,negative,,
59149.26148,g,18.804,,limit,,
59144.316759,g,19.53,0.115,negative,,
59140.292118,g,19.527,0.148,negative,,
59138.253449,g,19.422,0.143,negative,,
59136.346296,g,19.618,0.146,negative,,
59134.273102,g,19.545,0.159,negative,,
59130.359387,g,19.536,0.145,negative,,
59128.322257,g,19.671,0.234,negative,,
59121.34852,g,19.273,,limit,,
59120.34581,g,19.415,0.2,negative,,
59117.333773,g,19.528,0.146,negative,,
59115.42352,g,20.304,,limit,,
59114.33684,g,19.466,0.121,negative,,
59113.386771,g,19.52,0.112,negative,,
59110.335776,g,19.343,0.138,negative,,
59107.3469,g,20.167,,limit,,
59099.394722,g,19.371,0.233,negative,,
59092.39035,g,19.434,,limit,,
59091.382824,g,19.596,0.178,negative,,
59090.414641,g,19.508,0.108,negative,,
59089.393692,g,19.509,0.163,negative,,
59085.411643,g,19.457,0.129,negative,,
59084.40617,g,20.39,,limit,,
59082.411401,g,19.568,0.165,negative,,
59081.460625,g,19.564,0.174,negative,,
59076.460104,g,19.5,0.166,negative,,
59073.397963,g,19.645,0.19,negative,,
59067.39722,g,19.177,,limit,,
59063.438901,g,19.319,0.177,negative,,
59056.439178,g,19.445,0.141,negative,,
59053.418449,g,19.49,0.124,negative,,
59050.418576,g,19.45,0.146,negative,,
58875.129016,g,19.456,0.176,negative,,
58872.152292,g,19.49,0.175,negative,,
58863.123565,g,19.471,0.175,negative,,
58856.085579,g,19.438,0.168,negative,,
58853.08611,g,18.934,,limit,,
58840.1075,g,17.565,,limit,,
58836.125961,g,19.468,0.137,negative,,
58829.10593,g,19.01,,limit,,
58820.16956,g,18.837,,limit,,
58812.147755,g,19.6,0.217,negative,,
58801.172407,g,19.546,0.261,negative,,
58798.13199,g,18.483,,limit,,
58789.189896,g,19.509,0.172,negative,,
58785.318368,g,19.52,0.223,negative,,
58771.18947,g,18.539,,limit,,
58766.33443,g,19.251,,limit,,
58763.376632,g,19.519,0.155,negative,,
58760.353299,g,19.502,0.163,negative,,
58749.32,g,19.541,0.182,negative,,
58746.39287,g,19.667,0.231,negative,,
58743.39851,g,18.661,,limit,,
58735.422095,g,19.541,0.147,negative,,
58732.377072,g,19.577,0.159,negative,,
58726.405428,g,19.573,0.119,negative,,
58723.39853,g,19.671,0.136,negative,,
58719.483032,g,19.347,0.19,negative,,
58707.43816,g,19.503,0.133,negative,,
58699.479572,g,19.484,0.124,negative,,
58696.434711,g,19.524,0.12,negative,,
58693.425764,g,19.449,0.145,negative,,
58690.462095,g,19.535,0.151,negative,,
58684.40469,g,19.09,,limit,,
58681.462685,g,19.339,0.237,negative,,
58677.461412,g,19.639,0.163,negative,,
58673.47809,g,19.46,0.178,negative,,
58670.458299,g,19.576,0.176,negative,,
58667.441771,g,19.574,0.139,negative,,
58662.44294,g,19.449,0.153,negative,,
58487.126551,g,19.621,0.16,negative,,
58471.12398,g,17.969,,limit,,
58437.211308,g,19.741,0.176,negative,,
58434.25197,g,19.756,,limit,,
58431.23243,g,19.742,,limit,,
58428.211516,g,19.755,0.14,negative,,
58425.19304,g,20.058,,limit,,
58422.265775,g,19.518,0.142,negative,,
58397.341273,g,19.987,0.168,negative,,
58379.355799,g,19.997,0.167,negative,,
58376.331887,g,20.144,0.148,negative,,
58373.395046,g,20.288,0.171,negative,,
58370.392396,g,20.103,0.198,negative,,
