,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
1,59639.283646,g,20.161,,limit,,
3,59636.442951,g,20.474,,limit,,
8,59625.244329,g,18.961,,limit,,
22,59521.517338,g,20.175,,limit,,
