,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
3,59870.377118,r,20.055,,limit,,
6,59867.376366,r,18.544,,limit,,
8,59862.443553,r,19.097,,limit,,
10,59860.398125,r,19.413,,limit,,
13,59854.439641,r,20.195,,limit,,
14,59852.483391,r,20.338,,limit,,
17,59851.418264,r,20.139,,limit,,
18,59849.481829,r,20.137,,limit,,
25,59842.429711,r,20.189,,limit,,
