,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
2,60103.201192,r,20.472,,limit,,
4,60099.316273,r,18.277,,limit,,
6,60097.220046,r,19.854,,limit,,
8,60092.267292,r,20.185,,limit,,
13,60088.240833,r,20.63,,limit,,
19,60082.20088,r,20.439,,limit,,
27,60063.251181,r,20.208,,limit,,
34,60057.175174,r,20.48,,limit,,
51,60016.261597,r,20.278,,limit,,
53,59996.330532,r,20.519,,limit,,
54,59992.367523,r,17.799,,limit,,
