,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
10,59231.47882,r,20.625,,limit,,
13,59229.42853,r,19.591,,limit,,
15,59227.39024,r,19.381,,limit,,
17,59225.40733,r,20.032,,limit,,
18,59223.48968,r,20.306,,limit,,
21,59221.45713,r,19.721,,limit,,
22,59219.46931,r,20.228,,limit,,
