,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
45,59900.194792,g,19.428,,limit,,
86,59869.273889,g,19.943,,limit,,
117,59847.293808,g,20.46,,limit,,
139,59824.399167,g,20.381,,limit,,
178,59788.470544,g,20.529,,limit,,
198,59770.442859,g,20.408,,limit,,
