,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
6,59628.2025,g,18.996,0.243,positive,,
10,59623.330347,g,18.74,0.121,positive,,
12,59550.488518,g,17.129,0.049,positive,,
13,59532.522732,g,17.623,0.059,positive,,
15,59530.493912,g,17.854,0.111,positive,,
17,59527.496991,g,18.254,0.087,positive,,
19,59525.497766,g,18.733,0.108,positive,,
20,59523.540046,g,19.497,0.186,positive,,
