,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
3,58494.15164,g,20.216,,limit,,
4,58491.13134,g,20.35,,limit,,
6,58487.1447,g,20.486,,limit,,
7,58487.12701,g,20.325,,limit,,
11,58482.15329,g,19.919,,limit,,
12,58482.12788,g,20.244,,limit,,
14,58475.09375,g,18.98,,limit,,
16,58474.10094,g,19.554,,limit,,
