,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
0,59344.226956,r,18.785,0.078,positive,,
2,59340.25434,r,18.625,0.064,positive,,
8,59325.256887,r,18.25,0.073,positive,,
11,59323.226435,r,18.34,0.066,positive,,
