,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
23,58616.16843,r,19.798,,limit,,
27,58606.20992,r,20.609,,limit,,
30,58597.24736,r,20.671,,limit,,
31,58596.25416,r,20.269,,limit,,
33,58593.27931,r,19.418,,limit,,
34,58592.25749,r,19.093,,limit,,
36,58589.27337,r,18.479,,limit,,
37,58586.25029,r,20.232,,limit,,
38,58583.27584,r,20.061,,limit,,
39,58582.26443,r,20.514,,limit,,
40,58580.3475,r,20.408,,limit,,
41,58580.27922,r,20.629,,limit,,
