,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
7,58671.39946,r,14.873,,limit,,
9,58665.42047,r,20.681,,limit,,
13,58640.46146,r,20.456,,limit,,
19,58607.48444,r,20.63,,limit,,
