,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
1,59894.321389,r,19.586,,limit,,
2,59889.358032,r,19.716,,limit,,
14,59873.455613,r,18.785,,limit,,
17,59871.331285,r,20.051,,limit,,
22,59864.337905,r,19.816,,limit,,
30,59852.492419,r,20.75,,limit,,
