,MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
43,59298.304861,r,18.854,,limit,,
48,59291.354224,r,20.548,,limit,,
50,59281.287361,r,20.363,,limit,,
51,59278.401782,r,20.019,,limit,,
53,59275.380926,r,19.612,,limit,,
55,59270.339664,r,19.476,,limit,,
57,59268.415012,r,20.065,,limit,,
58,59266.359711,r,19.694,,limit,,
59,59264.372928,r,20.785,,limit,,
